altitude[km]	temperature[k]	pressure[hPa]	depth[mg/cm2]	density[mg/cm3]	ndensity[#/cm3]	Hydrogen[%mass]	Helium[%mass]	Oxygen[%mass]	Nitrogen[%mass]	Argon[%mass]
44	286.119	2.3287	2407.34	0.00283423	5.8935e+16		0	7.24467e-05	23.1542	75.5569	1.28881
43.9	286.004	2.35635	2435.86	0.00286903	5.96588e+16		0	7.24467e-05	23.1542	75.5569	1.28881
43.8	285.886	2.38434	2464.72	0.0029043	6.03922e+16		0	7.24467e-05	23.1542	75.5569	1.28881
43.7	285.766	2.41267	2493.95	0.00294004	6.11354e+16		0	7.24467e-05	23.1542	75.5569	1.28881
43.6	285.644	2.44135	2523.53	0.00297626	6.18885e+16		0	7.24467e-05	23.1542	75.5569	1.28881
43.5	285.521	2.47038	2553.47	0.00301297	6.26517e+16		0	7.24467e-05	23.1542	75.5569	1.28881
43.4	285.394	2.49978	2583.79	0.00305016	6.34252e+16		0	7.24467e-05	23.1542	75.5569	1.28881
43.3	285.266	2.52954	2614.48	0.00308786	6.42091e+16		0	7.24467e-05	23.1542	75.5569	1.28881
43.2	285.136	2.55966	2645.55	0.00312606	6.50035e+16		0	7.24467e-05	23.1542	75.5569	1.28881
43.1	285.004	2.59016	2677	0.00316479	6.58087e+16		0	7.24467e-05	23.1542	75.5569	1.28881
43	284.869	2.62104	2708.84	0.00320403	6.66247e+16		0	7.24467e-05	23.1542	75.5569	1.28881
42.9	284.733	2.65231	2741.08	0.0032438	6.74517e+16		0	7.24467e-05	23.1542	75.5569	1.28881
42.8	284.594	2.68396	2773.72	0.00328411	6.829e+16		0	7.24467e-05	23.1542	75.5569	1.28881
42.7	284.453	2.71601	2806.77	0.00332497	6.91396e+16		0	7.24467e-05	23.1542	75.5569	1.28881
42.6	284.31	2.74846	2840.22	0.00336639	7.00008e+16		0	7.24467e-05	23.1542	75.5569	1.28881
42.5	284.165	2.78131	2874.1	0.00340837	7.08738e+16		0	7.24467e-05	23.1542	75.5569	1.28881
42.4	284.018	2.81458	2908.39	0.00345092	7.17586e+16		0	7.24467e-05	23.1542	75.5569	1.28881
42.3	283.868	2.84826	2943.12	0.00349406	7.26555e+16		0	7.24467e-05	23.1542	75.5569	1.28881
42.2	283.717	2.88236	2978.28	0.00353778	7.35647e+16		0	7.24467e-05	23.1542	75.5569	1.28881
42.1	283.563	2.91689	3013.88	0.0035821	7.44864e+16		0	7.24467e-05	23.1542	75.5569	1.28881
42	283.407	2.95186	3049.92	0.00362704	7.54207e+16		0	7.24467e-05	23.1542	75.5569	1.28881
41.9	283.249	2.98726	3086.42	0.00367259	7.63679e+16		0	7.24467e-05	23.1542	75.5569	1.28881
41.8	283.089	3.02312	3123.37	0.00371876	7.73281e+16		0	7.24467e-05	23.1542	75.5569	1.28881
41.7	282.927	3.05942	3160.8	0.00376558	7.83016e+16		0	7.24467e-05	23.1542	75.5569	1.28881
41.6	282.763	3.09618	3198.69	0.00381304	7.92886e+16		0	7.24467e-05	23.1542	75.5569	1.28881
41.5	282.596	3.13341	3237.06	0.00386116	8.02892e+16		0	7.24467e-05	23.1542	75.5569	1.28881
41.4	282.427	3.17111	3275.91	0.00390995	8.13037e+16		0	7.24467e-05	23.1542	75.5569	1.28881
41.3	282.257	3.20928	3315.26	0.00395942	8.23323e+16		0	7.24467e-05	23.1542	75.5569	1.28881
41.2	282.084	3.24794	3355.1	0.00400957	8.33752e+16		0	7.24467e-05	23.1542	75.5569	1.28881
41.1	281.908	3.2871	3395.45	0.00406043	8.44327e+16		0	7.24467e-05	23.1542	75.5569	1.28881
41	281.731	3.32674	3436.32	0.00411199	8.55049e+16		0	7.24467e-05	23.1542	75.5569	1.28881
40.9	281.551	3.3669	3477.7	0.00416428	8.65922e+16		0	7.24467e-05	23.1542	75.5569	1.28881
40.8	281.37	3.40757	3519.6	0.0042173	8.76947e+16		0	7.24467e-05	23.1542	75.5569	1.28881
40.7	281.186	3.44875	3562.04	0.00427106	8.88126e+16		0	7.24467e-05	23.1542	75.5569	1.28881
40.6	281	3.49047	3605.03	0.00432558	8.99464e+16		0	7.24467e-05	23.1542	75.5569	1.28881
40.5	280.812	3.53271	3648.56	0.00438087	9.1096e+16		0	7.24467e-05	23.1542	75.5569	1.28881
40.4	280.622	3.5755	3692.65	0.00443694	9.22619e+16		0	7.24467e-05	23.1542	75.5569	1.28881
40.3	280.429	3.61884	3737.3	0.0044938	9.34443e+16		0	7.24467e-05	23.1542	75.5569	1.28881
40.2	280.234	3.66274	3782.53	0.00455147	9.46435e+16		0	7.24467e-05	23.1542	75.5569	1.28881
40.1	280.038	3.7072	3828.33	0.00460996	9.58597e+16		0	7.24467e-05	23.1542	75.5569	1.28881
40	279.839	3.75223	3874.73	0.00466928	9.70931e+16		0	7.24467e-05	23.1542	75.5569	1.28881
39.9	279.637	3.79785	3921.72	0.00472944	9.83441e+16		0	7.24467e-05	23.1542	75.5569	1.28881
39.8	279.434	3.84405	3969.32	0.00479046	9.9613e+16		0	7.24467e-05	23.1542	75.5569	1.28881
39.7	279.229	3.89085	4017.53	0.00485235	1.009e+17		0	7.24467e-05	23.1542	75.5569	1.28881
39.6	279.021	3.93826	4066.37	0.00491513	1.02205e+17		0	7.24467e-05	23.1542	75.5569	1.28881
39.5	278.811	3.98629	4115.84	0.00497881	1.0353e+17		0	7.24467e-05	23.1542	75.5569	1.28881
39.4	278.599	4.03494	4165.95	0.00504341	1.04873e+17		0	7.24467e-05	23.1542	75.5569	1.28881
39.3	278.385	4.08422	4216.71	0.00510893	1.06235e+17		0	7.24467e-05	23.1542	75.5569	1.28881
39.2	278.169	4.13414	4268.13	0.0051754	1.07618e+17		0	7.24467e-05	23.1542	75.5569	1.28881
39.1	277.951	4.18472	4320.22	0.00524284	1.0902e+17		0	7.24467e-05	23.1542	75.5569	1.28881
39	277.73	4.23596	4372.99	0.00531124	1.10442e+17		0	7.24467e-05	23.1542	75.5569	1.28881
38.9	277.507	4.28786	4426.45	0.00538064	1.11885e+17		0	7.24467e-05	23.1542	75.5569	1.28881
38.8	277.283	4.34045	4480.61	0.00545105	1.13349e+17		0	7.24467e-05	23.1542	75.5569	1.28881
38.7	277.056	4.39373	4535.48	0.00552248	1.14835e+17		0	7.24467e-05	23.1542	75.5569	1.28881
38.6	276.826	4.44771	4591.06	0.00559495	1.16342e+17		0	7.24467e-05	23.1542	75.5569	1.28881
38.5	276.595	4.5024	4647.38	0.00566848	1.17871e+17		0	7.24467e-05	23.1542	75.5569	1.28881
38.4	276.362	4.55781	4704.44	0.00574309	1.19422e+17		0	7.24467e-05	23.1542	75.5569	1.28881
38.3	276.126	4.61395	4762.24	0.00581879	1.20996e+17		0	7.24467e-05	23.1542	75.5569	1.28881
38.2	275.888	4.67083	4820.81	0.0058956	1.22593e+17		0	7.24467e-05	23.1542	75.5569	1.28881
38.1	275.649	4.72847	4880.16	0.00597355	1.24214e+17		0	7.24467e-05	23.1542	75.5569	1.28881
38	275.407	4.78687	4940.29	0.00605264	1.25859e+17		0	7.24467e-05	23.1542	75.5569	1.28881
37.9	275.163	4.84605	5001.22	0.0061329	1.27528e+17		0	7.24467e-05	23.1542	75.5569	1.28881
37.8	274.916	4.90601	5062.95	0.00621435	1.29221e+17		0	7.24467e-05	23.1542	75.5569	1.28881
37.7	274.668	4.96678	5125.51	0.006297	1.3094e+17		0	7.24467e-05	23.1542	75.5569	1.28881
37.6	274.418	5.02835	5188.9	0.00638089	1.32684e+17		0	7.24467e-05	23.1542	75.5569	1.28881
37.5	274.165	5.09075	5253.13	0.00646602	1.34455e+17		0	7.24467e-05	23.1542	75.5569	1.28881
37.4	273.911	5.15398	5318.22	0.00655241	1.36251e+17		0	7.24467e-05	23.1542	75.5569	1.28881
37.3	273.654	5.21806	5384.18	0.00664011	1.38075e+17		0	7.24467e-05	23.1542	75.5569	1.28881
37.2	273.395	5.283	5451.03	0.00672911	1.39925e+17		0	7.24467e-05	23.1542	75.5569	1.28881
37.1	273.134	5.34881	5518.77	0.00681945	1.41804e+17		0	7.24467e-05	23.1542	75.5569	1.28881
37	272.871	5.41551	5587.42	0.00691114	1.4371e+17		0	7.24467e-05	23.1542	75.5569	1.28881
36.9	272.606	5.48311	5657	0.00700421	1.45646e+17		0	7.24467e-05	23.1542	75.5569	1.28881
36.8	272.339	5.55162	5727.51	0.00709869	1.4761e+17		0	7.24467e-05	23.1542	75.5569	1.28881
36.7	272.07	5.62106	5798.98	0.00719459	1.49605e+17		0	7.24467e-05	23.1542	75.5569	1.28881
36.6	271.798	5.69144	5871.41	0.00729194	1.51629e+17		0	7.24467e-05	23.1542	75.5569	1.28881
36.5	271.525	5.76278	5944.82	0.00739077	1.53684e+17		0	7.24467e-05	23.1542	75.5569	1.28881
36.4	271.249	5.83508	6019.23	0.0074911	1.5577e+17		0	7.24467e-05	23.1542	75.5569	1.28881
36.3	270.972	5.90837	6094.65	0.00759296	1.57888e+17		0	7.24467e-05	23.1542	75.5569	1.28881
36.2	270.692	5.98266	6171.09	0.00769637	1.60039e+17		0	7.24467e-05	23.1542	75.5569	1.28881
36.1	270.411	6.05797	6248.58	0.00780137	1.62222e+17		0	7.24467e-05	23.1542	75.5569	1.28881
36	270.127	6.1343	6327.13	0.00790796	1.64438e+17		0	7.24467e-05	23.1542	75.5569	1.28881
35.9	269.842	6.21168	6406.75	0.00801619	1.66689e+17		0	7.24467e-05	23.1542	75.5569	1.28881
35.8	269.554	6.29013	6487.46	0.00812609	1.68974e+17		0	7.24467e-05	23.1542	75.5569	1.28881
35.7	269.264	6.36965	6569.27	0.00823768	1.71295e+17		0	7.24467e-05	23.1542	75.5569	1.28881
35.6	268.972	6.45027	6652.22	0.00835099	1.73651e+17		0	7.24467e-05	23.1542	75.5569	1.28881
35.5	268.679	6.532	6736.3	0.00846604	1.76043e+17		0	7.24467e-05	23.1542	75.5569	1.28881
35.4	268.383	6.61486	6821.54	0.00858288	1.78473e+17		0	7.24467e-05	23.1542	75.5569	1.28881
35.3	268.085	6.69887	6907.96	0.00870154	1.8094e+17		0	7.24467e-05	23.1542	75.5569	1.28881
35.2	267.786	6.78404	6995.58	0.00882203	1.83446e+17		0	7.24467e-05	23.1542	75.5569	1.28881
35.1	267.484	6.8704	7084.41	0.00894441	1.8599e+17		0	7.24467e-05	23.1542	75.5569	1.28881
35	267.18	6.95795	7174.47	0.00906869	1.88575e+17		0	7.24467e-05	23.1542	75.5569	1.28881
34.9	266.875	7.04673	7265.79	0.00919492	1.91199e+17		0	7.24467e-05	23.1542	75.5569	1.28881
34.8	266.567	7.13675	7358.38	0.00932312	1.93865e+17		0	7.24467e-05	23.1542	75.5569	1.28881
34.7	266.258	7.22802	7452.26	0.00945333	1.96573e+17		0	7.24467e-05	23.1542	75.5569	1.28881
34.6	265.946	7.32058	7547.45	0.0095856	1.99323e+17		0	7.24467e-05	23.1542	75.5569	1.28881
34.5	265.633	7.41443	7643.98	0.00971995	2.02117e+17		0	7.24467e-05	23.1542	75.5569	1.28881
34.4	265.317	7.50961	7741.86	0.00985641	2.04955e+17		0	7.24467e-05	23.1542	75.5569	1.28881
34.3	265	7.60612	7841.12	0.00999504	2.07837e+17		0	7.24467e-05	23.1542	75.5569	1.28881
34.2	264.681	7.704	7941.77	0.0101359	2.10765e+17		0	7.24467e-05	23.1542	75.5569	1.28881
34.1	264.36	7.80326	8043.84	0.0102789	2.1374e+17		0	7.24467e-05	23.1542	75.5569	1.28881
34	264.037	7.90392	8147.35	0.0104243	2.16762e+17		0	7.24467e-05	23.1542	75.5569	1.28881
33.9	263.712	8.00601	8252.33	0.0105719	2.19833e+17		0	7.24467e-05	23.1542	75.5569	1.28881
33.8	263.386	8.10955	8358.8	0.0107219	2.22952e+17		0	7.24467e-05	23.1542	75.5569	1.28881
33.7	263.057	8.21457	8466.78	0.0108743	2.26121e+17		0	7.24467e-05	23.1542	75.5569	1.28881
33.6	262.727	8.32109	8576.3	0.0110292	2.29341e+17		0	7.24467e-05	23.1542	75.5569	1.28881
33.5	262.394	8.42912	8687.37	0.0111865	2.32613e+17		0	7.24467e-05	23.1542	75.5569	1.28881
33.4	262.06	8.5387	8800.04	0.0113464	2.35938e+17		0	7.24467e-05	23.1542	75.5569	1.28881
33.3	261.724	8.64985	8914.31	0.0115089	2.39316e+17		0	7.24467e-05	23.1542	75.5569	1.28881
33.2	261.386	8.7626	9030.22	0.0116739	2.42748e+17		0	7.24467e-05	23.1542	75.5569	1.28881
33.1	261.047	8.87698	9147.8	0.0118417	2.46237e+17		0	7.24467e-05	23.1542	75.5569	1.28881
33	260.705	8.99299	9267.07	0.0120122	2.49782e+17		0	7.24467e-05	23.1542	75.5569	1.28881
32.9	260.362	9.11069	9388.05	0.0121854	2.53384e+17		0	7.24467e-05	23.1542	75.5569	1.28881
32.8	260.017	9.23009	9510.78	0.0123615	2.57046e+17		0	7.24467e-05	23.1542	75.5569	1.28881
32.7	259.67	9.35122	9635.29	0.0125405	2.60767e+17		0	7.24467e-05	23.1542	75.5569	1.28881
32.6	259.322	9.47411	9761.6	0.0127223	2.64549e+17		0	7.24467e-05	23.1542	75.5569	1.28881
32.5	258.968	9.60003	9889.76	0.012909	2.68431e+17		0	7.24467e-05	23.1542	75.5569	1.28881
32.4	258.621	9.72527	10019.8	0.013095	2.72298e+17		0	7.24467e-05	23.1542	75.5569	1.28881
32.3	258.271	9.85361	10151.7	0.0132858	2.76265e+17		0	7.24467e-05	23.1542	75.5569	1.28881
32.2	257.922	9.98382	10285.5	0.0134796	2.80295e+17		0	7.24467e-05	23.1542	75.5569	1.28881
32.1	257.574	10.1159	10421.3	0.0136764	2.84388e+17		0	7.24467e-05	23.1542	75.5569	1.28881
32	257.227	10.25	10559	0.0138763	2.88545e+17		0	7.24467e-05	23.1542	75.5569	1.28881
31.9	256.881	10.386	10698.8	0.0140794	2.92768e+17		0	7.24467e-05	23.1542	75.5569	1.28881
31.8	256.536	10.524	10840.6	0.0142857	2.97058e+17		0	7.24467e-05	23.1542	75.5569	1.28881
31.7	256.192	10.6641	10984.5	0.0144952	3.01414e+17		0	7.24467e-05	23.1542	75.5569	1.28881
31.6	255.849	10.8062	11130.6	0.0147081	3.0584e+17		0	7.24467e-05	23.1542	75.5569	1.28881
31.5	255.508	10.9504	11278.7	0.0149242	3.10335e+17		0	7.24467e-05	23.1542	75.5569	1.28881
31.4	255.168	11.0967	11429.1	0.0151438	3.14901e+17		0	7.24467e-05	23.1542	75.5569	1.28881
31.3	254.829	11.2452	11581.6	0.0153668	3.19539e+17		0	7.24467e-05	23.1542	75.5569	1.28881
31.2	254.491	11.3958	11736.4	0.0155934	3.24249e+17		0	7.24467e-05	23.1542	75.5569	1.28881
31.1	254.155	11.5487	11893.5	0.0158235	3.29034e+17		0	7.24467e-05	23.1542	75.5569	1.28881
31	253.821	11.7039	12052.9	0.0160572	3.33894e+17		0	7.24467e-05	23.1542	75.5569	1.28881
30.9	253.487	11.8613	12214.6	0.0162946	3.38831e+17		0	7.24467e-05	23.1542	75.5569	1.28881
30.8	253.156	12.0211	12378.8	0.0165358	3.43845e+17		0	7.24467e-05	23.1542	75.5569	1.28881
30.7	252.826	12.1833	12545.4	0.0167807	3.48939e+17		0	7.24467e-05	23.1542	75.5569	1.28881
30.6	252.497	12.3478	12714.4	0.0170295	3.54112e+17		0	7.24467e-05	23.1542	75.5569	1.28881
30.5	252.171	12.5149	12886	0.0172822	3.59367e+17		0	7.24467e-05	23.1542	75.5569	1.28881
30.4	251.846	12.6844	13060.1	0.0175389	3.64704e+17		0	7.24467e-05	23.1542	75.5569	1.28881
30.3	251.522	12.8564	13236.8	0.0177996	3.70125e+17		0	7.24467e-05	23.1542	75.5569	1.28881
30.2	251.201	13.031	13416.1	0.0180644	3.75632e+17		0	7.24467e-05	23.1542	75.5569	1.28881
30.1	250.881	13.2082	13598.1	0.0183334	3.81225e+17		0	7.24467e-05	23.1542	75.5569	1.28881
30	250.563	13.388	13782.8	0.0186066	3.86905e+17		0	7.24467e-05	23.1542	75.5569	1.28881
29.9	250.247	13.5705	13970.2	0.018884	3.92676e+17		0	7.24467e-05	23.1542	75.5569	1.28881
29.8	249.933	13.7558	14160.5	0.0191659	3.98536e+17		0	7.24467e-05	23.1542	75.5569	1.28881
29.7	249.621	13.9438	14353.5	0.0194521	4.04489e+17		0	7.24467e-05	23.1542	75.5569	1.28881
29.6	249.311	14.1346	14549.5	0.0197429	4.10535e+17		0	7.24467e-05	23.1542	75.5569	1.28881
29.5	249.003	14.3283	14748.4	0.0200382	4.16675e+17		0	7.24467e-05	23.1542	75.5569	1.28881
29.4	248.697	14.5249	14950.3	0.0203382	4.22912e+17		0	7.24467e-05	23.1542	75.5569	1.28881
29.3	248.393	14.7245	15155.2	0.0206428	4.29247e+17		0	7.24467e-05	23.1542	75.5569	1.28881
29.2	248.091	14.927	15363.2	0.0209522	4.35681e+17		0	7.24467e-05	23.1542	75.5569	1.28881
29.1	247.791	15.1326	15574.3	0.0212665	4.42216e+17		0	7.24467e-05	23.1542	75.5569	1.28881
29	247.494	15.3413	15788.5	0.0215856	4.48853e+17		0	7.24467e-05	23.1542	75.5569	1.28881
28.9	247.199	15.5531	16006	0.0219098	4.55593e+17		0	7.24467e-05	23.1542	75.5569	1.28881
28.8	246.906	15.7681	16226.7	0.022239	4.62439e+17		0	7.24467e-05	23.1542	75.5569	1.28881
28.7	246.616	15.9864	16450.8	0.0225734	4.69392e+17		0	7.24467e-05	23.1542	75.5569	1.28881
28.6	246.328	16.2079	16678.2	0.022913	4.76454e+17		0	7.24467e-05	23.1542	75.5569	1.28881
28.5	246.042	16.4328	16909.1	0.0232579	4.83625e+17		0	7.24467e-05	23.1542	75.5569	1.28881
28.4	245.759	16.6611	17143.4	0.0236081	4.90909e+17		0	7.24467e-05	23.1542	75.5569	1.28881
28.3	245.478	16.8928	17381.2	0.0239639	4.98306e+17		0	7.24467e-05	23.1542	75.5569	1.28881
28.2	245.2	17.128	17622.7	0.0243251	5.05818e+17		0	7.24467e-05	23.1542	75.5569	1.28881
28.1	244.924	17.3668	17867.8	0.024692	5.13447e+17		0	7.24467e-05	23.1542	75.5569	1.28881
28	244.65	17.6092	18116.5	0.0250646	5.21194e+17		0	7.24467e-05	23.1542	75.5569	1.28881
27.9	244.38	17.8552	18369.1	0.025443	5.29062e+17		0	7.24467e-05	23.1542	75.5569	1.28881
27.8	244.112	18.105	18625.4	0.0258272	5.37052e+17		0	7.24467e-05	23.1542	75.5569	1.28881
27.7	243.846	18.3585	18885.6	0.0262174	5.45166e+17		0	7.24467e-05	23.1542	75.5569	1.28881
27.6	243.583	18.6159	19149.8	0.0266137	5.53406e+17		0	7.24467e-05	23.1542	75.5569	1.28881
27.5	243.323	18.8772	19417.9	0.0270161	5.61773e+17		0	7.24467e-05	23.1542	75.5569	1.28881
27.4	243.066	19.1425	19690.1	0.0274247	5.7027e+17		0	7.24467e-05	23.1542	75.5569	1.28881
27.3	242.812	19.4118	19966.5	0.0278396	5.78897e+17		0	7.24467e-05	23.1542	75.5569	1.28881
27.2	242.56	19.6851	20246.9	0.0282609	5.87659e+17		0	7.24467e-05	23.1542	75.5569	1.28881
27.1	242.311	19.9626	20531.7	0.0286887	5.96555e+17		0	7.24467e-05	23.1542	75.5569	1.28881
27	242.065	20.2443	20820.7	0.0291232	6.05588e+17		0	7.24467e-05	23.1542	75.5569	1.28881
26.9	241.822	20.5303	21114.2	0.0295643	6.14761e+17		0	7.24467e-05	23.1542	75.5569	1.28881
26.8	241.582	20.8206	21412.1	0.0300122	6.24074e+17		0	7.24467e-05	23.1542	75.5569	1.28881
26.7	241.345	21.1154	21714.4	0.0304669	6.3353e+17		0	7.24467e-05	23.1542	75.5569	1.28881
26.6	241.11	21.4146	22021.4	0.0309287	6.43132e+17		0	7.24467e-05	23.1542	75.5569	1.28881
26.5	240.879	21.7183	22333	0.0313975	6.5288e+17		0	7.24467e-05	23.1542	75.5569	1.28881
26.4	240.651	22.0267	22649.4	0.0318735	6.62778e+17		0	7.24467e-05	23.1542	75.5569	1.28881
26.3	240.426	22.3398	22970.5	0.0323567	6.72827e+17		0	7.24467e-05	23.1542	75.5569	1.28881
26.2	240.204	22.6576	23296.5	0.0328474	6.8303e+17		0	7.24467e-05	23.1542	75.5569	1.28881
26.1	239.985	22.9802	23627.5	0.0333455	6.93388e+17		0	7.24467e-05	23.1542	75.5569	1.28881
26	239.77	23.3078	23963.5	0.0338512	7.03903e+17		0	7.24467e-05	23.1542	75.5569	1.28881
25.9	239.557	23.6403	24304.6	0.0343646	7.14579e+17		0	7.24467e-05	23.1542	75.5569	1.28881
25.8	239.348	23.9779	24650.8	0.0348858	7.25417e+17		0	7.24467e-05	23.1542	75.5569	1.28881
25.7	239.142	24.3206	25002.3	0.0354149	7.36418e+17		0	7.24467e-05	23.1542	75.5569	1.28881
25.6	238.939	24.6685	25359.1	0.035952	7.47587e+17		0	7.24467e-05	23.1542	75.5569	1.28881
25.5	238.74	25.0217	25721.4	0.0364972	7.58924e+17		0	7.24467e-05	23.1542	75.5569	1.28881
25.4	238.544	25.3803	26089.1	0.0370506	7.70432e+17		0	7.24467e-05	23.1542	75.5569	1.28881
25.3	238.351	25.7443	26462.4	0.0376124	7.82114e+17		0	7.24467e-05	23.1542	75.5569	1.28881
25.2	238.162	26.1138	26841.4	0.0381827	7.93971e+17		0	7.24467e-05	23.1542	75.5569	1.28881
25.1	237.976	26.489	27226.1	0.0387614	8.06007e+17		0	7.24467e-05	23.1542	75.5569	1.28881
25	237.793	26.8699	27616.6	0.0393489	8.18223e+17		0	7.24467e-05	23.1542	75.5569	1.28881
24.9	237.615	27.2565	28013.1	0.0399452	8.30622e+17		0	7.24467e-05	23.1542	75.5569	1.28881
24.8	237.439	27.649	28415.6	0.0405504	8.43206e+17		0	7.24467e-05	23.1542	75.5569	1.28881
24.7	237.267	28.0475	28824.1	0.0411645	8.55977e+17		0	7.24467e-05	23.1542	75.5569	1.28881
24.6	237.099	28.452	29238.9	0.0417879	8.68939e+17		0	7.24467e-05	23.1542	75.5569	1.28881
24.5	236.935	28.8627	29659.9	0.0424205	8.82093e+17		0	7.24467e-05	23.1542	75.5569	1.28881
24.4	236.774	29.2796	30087.3	0.0430625	8.95442e+17		0	7.24467e-05	23.1542	75.5569	1.28881
24.3	236.616	29.7028	30521.2	0.0437139	9.08989e+17		0	7.24467e-05	23.1542	75.5569	1.28881
24.2	236.463	30.1324	30961.6	0.044375	9.22736e+17		0	7.24467e-05	23.1542	75.5569	1.28881
24.1	236.313	30.5685	31408.7	0.0450459	9.36685e+17		0	7.24467e-05	23.1542	75.5569	1.28881
24	236.167	31.0113	31862.6	0.0457265	9.5084e+17		0	7.24467e-05	23.1542	75.5569	1.28881
23.9	236.024	31.4607	32323.3	0.0464172	9.65202e+17		0	7.24467e-05	23.1542	75.5569	1.28881
23.8	235.886	31.917	32791	0.047118	9.79774e+17		0	7.24467e-05	23.1542	75.5569	1.28881
23.7	235.751	32.3801	33265.7	0.047829	9.94559e+17		0	7.24467e-05	23.1542	75.5569	1.28881
23.6	235.62	32.8502	33747.6	0.0485504	1.00956e+18		0	7.24467e-05	23.1542	75.5569	1.28881
23.5	235.494	33.3275	34236.7	0.0492823	1.02478e+18		0	7.24467e-05	23.1542	75.5569	1.28881
23.4	235.371	33.812	34733.3	0.0500248	1.04022e+18		0	7.24467e-05	23.1542	75.5569	1.28881
23.3	235.252	34.3037	35237.3	0.050778	1.05588e+18		0	7.24467e-05	23.1542	75.5569	1.28881
23.2	235.137	34.8029	35748.9	0.0515421	1.07177e+18		0	7.24467e-05	23.1542	75.5569	1.28881
23.1	235.026	35.3096	36268.1	0.0523172	1.08789e+18		0	7.24467e-05	23.1542	75.5569	1.28881
23	234.919	35.824	36795.2	0.0531034	1.10423e+18		0	7.24467e-05	23.1542	75.5569	1.28881
22.9	234.817	36.3461	37330.2	0.0539009	1.12082e+18		0	7.24467e-05	23.1542	75.5569	1.28881
22.8	234.718	36.876	37873.3	0.0547098	1.13764e+18		0	7.24467e-05	23.1542	75.5569	1.28881
22.7	234.624	37.4139	38424.5	0.0555301	1.1547e+18		0	7.24467e-05	23.1542	75.5569	1.28881
22.6	234.534	37.9599	38983.9	0.0563622	1.172e+18		0	7.24467e-05	23.1542	75.5569	1.28881
22.5	234.448	38.5141	39551.8	0.0572059	1.18954e+18		0	7.24467e-05	23.1542	75.5569	1.28881
22.4	234.366	39.0766	40128.1	0.0580616	1.20734e+18		0	7.24467e-05	23.1542	75.5569	1.28881
22.3	234.289	39.6475	40713	0.0589294	1.22538e+18		0	7.24467e-05	23.1542	75.5569	1.28881
22.2	234.216	40.227	41306.7	0.0598093	1.24368e+18		0	7.24467e-05	23.1542	75.5569	1.28881
22.1	234.147	40.8151	41909.3	0.0607015	1.26223e+18		0	7.24467e-05	23.1542	75.5569	1.28881
22	234.083	41.412	42520.8	0.0616061	1.28104e+18		0	7.24467e-05	23.1542	75.5569	1.28881
21.9	234.024	42.0179	43141.4	0.0625233	1.30011e+18		0	7.24467e-05	23.1542	75.5569	1.28881
21.8	233.968	42.6328	43771.3	0.0634532	1.31945e+18		0	7.24467e-05	23.1542	75.5569	1.28881
21.7	233.918	43.2568	44410.5	0.0643959	1.33905e+18		0	7.24467e-05	23.1542	75.5569	1.28881
21.6	233.872	43.8901	45059.3	0.0653516	1.35892e+18		0	7.24467e-05	23.1542	75.5569	1.28881
21.5	233.83	44.5328	45717.6	0.0663204	1.37907e+18		0	7.24467e-05	23.1542	75.5569	1.28881
21.4	233.793	45.1851	46385.7	0.0673024	1.39949e+18		0	7.24467e-05	23.1542	75.5569	1.28881
21.3	233.761	45.847	47063.7	0.0682977	1.42019e+18		0	7.24467e-05	23.1542	75.5569	1.28881
21.2	233.734	46.5188	47751.7	0.0693065	1.44116e+18		0	7.24467e-05	23.1542	75.5569	1.28881
21.1	233.711	47.2005	48449.9	0.0703289	1.46242e+18		0	7.24467e-05	23.1542	75.5569	1.28881
21	233.694	47.8922	49158.3	0.0713651	1.48397e+18		0	7.24467e-05	23.1542	75.5569	1.28881
20.9	233.681	48.5942	49877.2	0.0724151	1.5058e+18		0	7.24467e-05	23.1542	75.5569	1.28881
20.8	233.673	49.3065	50606.7	0.0734791	1.52793e+18		0	7.24467e-05	23.1542	75.5569	1.28881
20.7	233.669	50.0293	51346.8	0.0745572	1.55035e+18		0	7.24467e-05	23.1542	75.5569	1.28881
20.6	233.671	50.7627	52097.9	0.0756496	1.57306e+18		0	7.24467e-05	23.1542	75.5569	1.28881
20.5	233.678	51.5069	52859.9	0.0767564	1.59608e+18		0	7.24467e-05	23.1542	75.5569	1.28881
20.4	233.69	52.262	53633	0.0778776	1.61939e+18		0	7.24467e-05	23.1542	75.5569	1.28881
20.3	233.707	53.0281	54417.5	0.0790135	1.64301e+18		0	7.24467e-05	23.1542	75.5569	1.28881
20.2	233.729	53.8054	55213.3	0.080164	1.66693e+18		0	7.24467e-05	23.1542	75.5569	1.28881
20.1	233.757	54.594	56020.8	0.0813295	1.69117e+18		0	7.24467e-05	23.1542	75.5569	1.28881
20	233.79	55.3941	56840	0.0825099	1.71571e+18		0	7.24467e-05	23.1542	75.5569	1.28881
19.9	233.828	56.2059	57671	0.0837055	1.74057e+18		0	7.24467e-05	23.1542	75.5569	1.28881
19.8	233.87	57.0294	58514.1	0.0849163	1.76575e+18		0	7.24467e-05	23.1542	75.5569	1.28881
19.7	233.918	57.8649	59369.4	0.0861429	1.79126e+18		0	7.24467e-05	23.1542	75.5569	1.28881
19.6	233.969	58.7124	60237	0.0873853	1.81709e+18		0	7.24467e-05	23.1542	75.5569	1.28881
