\comments
	 Dayly averaged Mars atmospheric profiles computed with MarsGram2001 
	date :	2000/1/1 12:0:0
	ground altitude :	-4.0884 km
	latitude :	45
	longitude :	180
\definition
	 \type_of_composition{mass_composition}
	 \mass_density_unit{kg/m3}
	 \pressure_unit{Pa}
	 \altitude_unit{km}
	 \ground_altitude{-4.0884}
	 \top_altitude{90}
\data
	altitude	temperature	pressure	density	CO2	N2	Ar
	9.7000	202.9	232.5	0.6063E-02	0.957	0.027	0.016
	9.6000	202.9	234.8	0.6124E-02	0.957	0.027	0.016
	9.5000	202.8	237.1	0.6185E-02	0.957	0.027	0.016
	9.4000	202.8	239.4	0.6247E-02	0.957	0.027	0.016
	9.3000	202.7	241.8	0.6310E-02	0.957	0.027	0.016
	9.2000	202.7	244.1	0.6373E-02	0.957	0.027	0.016
	9.1000	202.6	246.5	0.6437E-02	0.957	0.027	0.016
	9.0000	202.6	248.9	0.6501E-02	0.957	0.027	0.016
	8.9000	202.5	251.4	0.6567E-02	0.957	0.027	0.016
	8.8000	202.5	253.8	0.6632E-02	0.957	0.027	0.016
	8.7000	202.4	256.3	0.6699E-02	0.957	0.027	0.016
	8.6000	202.4	258.8	0.6766E-02	0.957	0.027	0.016
	8.5000	202.4	261.4	0.6834E-02	0.957	0.027	0.016
	8.4000	202.3	263.9	0.6902E-02	0.957	0.027	0.016
	8.3000	202.3	266.5	0.6972E-02	0.957	0.027	0.016
	8.2000	202.2	269.1	0.7042E-02	0.957	0.027	0.016
	8.1000	202.2	271.8	0.7112E-02	0.957	0.027	0.016
	8.0000	202.1	274.4	0.7184E-02	0.957	0.027	0.016
	7.9000	202.1	277.1	0.7256E-02	0.957	0.027	0.016
	7.8000	202.0	279.8	0.7328E-02	0.957	0.027	0.016
	7.7000	202.0	282.5	0.7402E-02	0.957	0.027	0.016
	7.6000	201.9	285.3	0.7476E-02	0.957	0.027	0.016
	7.5000	201.9	288.1	0.7551E-02	0.957	0.027	0.016
	7.4000	201.8	290.9	0.7627E-02	0.957	0.027	0.016
	7.3000	201.8	293.8	0.7703E-02	0.957	0.027	0.016
	7.2000	201.7	296.7	0.7781E-02	0.957	0.027	0.016
	7.1000	201.7	299.6	0.7859E-02	0.957	0.027	0.016
	7.0000	201.6	302.5	0.7937E-02	0.957	0.027	0.016
	6.9000	201.6	305.4	0.8017E-02	0.957	0.027	0.016
	6.8000	201.5	308.4	0.8097E-02	0.957	0.027	0.016
	6.7000	201.5	311.5	0.8179E-02	0.957	0.027	0.016
	6.6000	201.4	314.5	0.8261E-02	0.957	0.027	0.016
	6.5000	201.4	317.6	0.8343E-02	0.957	0.027	0.016
	6.4000	201.3	320.7	0.8427E-02	0.957	0.027	0.016
	6.3000	201.3	323.8	0.8512E-02	0.957	0.027	0.016
	6.2000	201.3	327.0	0.8597E-02	0.957	0.027	0.016
	6.1000	201.2	330.2	0.8683E-02	0.957	0.027	0.016
	6.0000	201.2	333.4	0.8770E-02	0.957	0.027	0.016
	5.9000	201.1	336.7	0.8858E-02	0.957	0.027	0.016
	5.8000	201.1	340.0	0.8947E-02	0.957	0.027	0.016
	5.7000	201.0	343.3	0.9037E-02	0.957	0.027	0.016
	5.6000	201.0	346.7	0.9127E-02	0.957	0.027	0.016
	5.5000	200.9	350.1	0.9219E-02	0.957	0.027	0.016
	5.4000	200.9	353.5	0.9311E-02	0.957	0.027	0.016
	5.3000	200.8	357.0	0.9405E-02	0.957	0.027	0.016
	5.2000	200.8	360.5	0.9499E-02	0.957	0.027	0.016
	5.1000	200.7	364.0	0.9594E-02	0.957	0.027	0.016
	5.0000	200.7	367.6	0.9691E-02	0.957	0.027	0.016
	4.9000	200.5	371.2	0.9798E-02	0.957	0.027	0.016
	4.8000	200.3	375.0	0.9906E-02	0.957	0.027	0.016
	4.7000	200.1	378.7	0.1002E-01	0.957	0.027	0.016
	4.6000	199.9	382.5	0.1013E-01	0.957	0.027	0.016
	4.5000	199.7	386.4	0.1024E-01	0.957	0.027	0.016
	4.4000	199.5	390.2	0.1035E-01	0.957	0.027	0.016
	4.3000	199.3	394.1	0.1047E-01	0.957	0.027	0.016
	4.2000	199.0	398.1	0.1058E-01	0.957	0.027	0.016
	4.1000	198.8	402.1	0.1070E-01	0.957	0.027	0.016
	4.0000	198.6	406.1	0.1082E-01	0.957	0.027	0.016
	3.9000	198.4	410.2	0.1094E-01	0.957	0.027	0.016
	3.8000	198.2	414.3	0.1106E-01	0.957	0.027	0.016
	3.7000	198.0	418.5	0.1118E-01	0.957	0.027	0.016
	3.6000	197.8	422.7	0.1131E-01	0.957	0.027	0.016
	3.5000	197.6	426.9	0.1143E-01	0.957	0.027	0.016
	3.4000	197.4	431.2	0.1156E-01	0.957	0.027	0.016
	3.3000	197.2	435.5	0.1169E-01	0.957	0.027	0.016
	3.2000	197.0	439.9	0.1182E-01	0.957	0.027	0.016
	3.1000	196.8	444.3	0.1195E-01	0.957	0.027	0.016
	3.0000	196.6	448.7	0.1208E-01	0.957	0.027	0.016
	2.9000	196.4	453.3	0.1221E-01	0.957	0.027	0.016
	2.8000	196.2	457.8	0.1235E-01	0.957	0.027	0.016
	2.7000	196.0	462.4	0.1248E-01	0.957	0.027	0.016
	2.6000	195.8	467.0	0.1262E-01	0.957	0.027	0.016
	2.5000	195.6	471.7	0.1276E-01	0.957	0.027	0.016
	2.4000	195.4	476.4	0.1290E-01	0.957	0.027	0.016
	2.3000	195.2	481.2	0.1305E-01	0.957	0.027	0.016
	2.2000	195.0	486.0	0.1319E-01	0.957	0.027	0.016
	2.1000	194.8	490.9	0.1334E-01	0.957	0.027	0.016
	2.0000	194.6	495.8	0.1349E-01	0.957	0.027	0.016
	1.9000	194.4	500.8	0.1364E-01	0.957	0.027	0.016
	1.8000	194.1	505.8	0.1379E-01	0.957	0.027	0.016
	1.7000	193.9	510.9	0.1394E-01	0.957	0.027	0.016
	1.6000	193.7	516.0	0.1410E-01	0.957	0.027	0.016
	1.5000	193.5	521.2	0.1425E-01	0.957	0.027	0.016
	1.4000	193.3	526.4	0.1441E-01	0.957	0.027	0.016
	1.3000	193.1	531.7	0.1457E-01	0.957	0.027	0.016
	1.2000	192.9	537.1	0.1473E-01	0.957	0.027	0.016
	1.1000	192.7	542.4	0.1490E-01	0.957	0.027	0.016
	1.0000	192.5	547.9	0.1506E-01	0.957	0.027	0.016
	0.90000	192.3	553.4	0.1523E-01	0.957	0.027	0.016
	0.80000	192.1	558.9	0.1540E-01	0.957	0.027	0.016
	0.70000	191.9	564.5	0.1557E-01	0.957	0.027	0.016
	0.60000	191.7	570.2	0.1574E-01	0.957	0.027	0.016
	0.50000	191.5	575.9	0.1592E-01	0.957	0.027	0.016
	0.40000	191.3	581.7	0.1609E-01	0.957	0.027	0.016
	0.30000	191.1	587.5	0.1627E-01	0.957	0.027	0.016
	0.20000	190.9	593.4	0.1645E-01	0.957	0.027	0.016
	0.10000	190.7	599.4	0.1664E-01	0.957	0.027	0.016
	0.18626E-05	190.5	605.4	0.1682E-01	0.957	0.027	0.016
	-0.99998E-01	189.9	611.5	0.1704E-01	0.957	0.027	0.016
	-0.20000	189.4	617.6	0.1726E-01	0.957	0.027	0.016
	-0.30000	188.8	623.8	0.1749E-01	0.957	0.027	0.016
	-0.40000	188.2	630.0	0.1772E-01	0.957	0.027	0.016
	-0.50000	187.7	636.4	0.1795E-01	0.957	0.027	0.016
	-0.60000	187.1	642.7	0.1818E-01	0.957	0.027	0.016
	-0.70000	186.5	649.2	0.1842E-01	0.957	0.027	0.016
	-0.80000	186.0	655.7	0.1866E-01	0.957	0.027	0.016
	-0.90000	185.4	662.3	0.1890E-01	0.957	0.027	0.016
	-1.00000	184.9	668.9	0.1915E-01	0.957	0.027	0.016
	-1.1000	184.3	675.6	0.1940E-01	0.957	0.027	0.016
	-1.2000	183.7	682.4	0.1966E-01	0.957	0.027	0.016
	-1.3000	183.2	689.2	0.1992E-01	0.957	0.027	0.016
	-1.4000	182.6	696.2	0.2018E-01	0.957	0.027	0.016
	-1.5000	182.0	703.1	0.2044E-01	0.957	0.027	0.016
	-1.6000	181.5	710.2	0.2071E-01	0.957	0.027	0.016
	-1.7000	180.9	717.3	0.2098E-01	0.957	0.027	0.016
	-1.8000	180.4	724.5	0.2126E-01	0.957	0.027	0.016
	-1.9000	179.8	731.8	0.2154E-01	0.957	0.027	0.016
	-2.0000	179.2	739.1	0.2183E-01	0.957	0.027	0.016
	-2.1000	178.7	746.5	0.2211E-01	0.957	0.027	0.016
	-2.2000	178.1	754.0	0.2241E-01	0.957	0.027	0.016
	-2.3000	177.5	761.6	0.2270E-01	0.957	0.027	0.016
	-2.4000	177.0	769.2	0.2300E-01	0.957	0.027	0.016
	-2.5000	176.4	776.9	0.2331E-01	0.957	0.027	0.016
	-2.6000	175.9	784.7	0.2362E-01	0.957	0.027	0.016
	-2.7000	175.3	792.6	0.2393E-01	0.957	0.027	0.016
	-2.8000	174.7	800.5	0.2425E-01	0.957	0.027	0.016
	-2.9000	174.2	808.6	0.2457E-01	0.957	0.027	0.016
	-3.0000	173.6	816.7	0.2490E-01	0.957	0.027	0.016
	-3.1000	173.0	824.9	0.2523E-01	0.957	0.027	0.016
	-3.2000	172.5	833.1	0.2557E-01	0.957	0.027	0.016
	-3.3000	171.9	841.5	0.2591E-01	0.957	0.027	0.016
	-3.4000	171.4	849.9	0.2625E-01	0.957	0.027	0.016
	-3.5000	170.8	858.5	0.2660E-01	0.957	0.027	0.016
	-3.6000	170.2	867.1	0.2696E-01	0.957	0.027	0.016
	-3.7000	169.7	875.8	0.2732E-01	0.957	0.027	0.016
	-3.8000	169.1	884.6	0.2768E-01	0.957	0.027	0.016
	-3.9000	168.5	893.4	0.2806E-01	0.957	0.027	0.016
	-4.0000	168.0	902.4	0.2843E-01	0.957	0.027	0.016

